IDENTIFIER,CONCEPT_CODE,SHORT_URI,DEFINITION,DESCRIPTORS,PARENTS,value,PUBLIC_ID
"getNextPvId()","","UBERON_0005562","","","","thymus primordium","tissue_type"
"getNextPvId()","","UBERON_0008817","","","UBERON_0000922","thymus primordium endoderm","tissue_type"
"getNextPvId()","","UBERON_0009695","","","","epithelium of laryngopharynx","tissue_type"
"getNextPvId()","","UBERON_0013696","","","","tonsil epithelium","tissue_type"
"getNextPvId()","","UBERON_0012181","","","","tonsil crypt","tissue_type"
"getNextPvId()","","UBERON_0003352","","","","epithelium of midgut","tissue_type"
"getNextPvId()","","UBERON_0003353","","","","epithelium of hindgut","tissue_type"
"getNextPvId()","","UBERON_0003357","","","UBERON_0001723","epithelium of tongue","tissue_type"
"getNextPvId()","","UBERON_0006699","","","UBERON_0001723","foramen cecum of tongue","tissue_type"
"getNextPvId()","","UBERON_0004809","","","","salivary gland epithelium","tissue_type"
"getNextPvId()","","UBERON_0003359","","","","epithelium of submandibular gland","tissue_type"
"getNextPvId()","","UBERON_0003360","","","","epithelium of parotid gland","tissue_type"
"getNextPvId()","","UBERON_0003361","","","","epithelium of sublingual gland","tissue_type"
"getNextPvId()","","UBERON_0006913","","","","lip epithelium","tissue_type"
"getNextPvId()","","UBERON_0012481","","","","cloacal epithelium","tissue_type"
"getNextPvId()","","UBERON_0015833","","","UBERON_0001043 UBERON_0002107 UBERON_0002048","foregut epithelium","tissue_type"
"getNextPvId()","","UBERON_0009722","","","UBERON_0000922 UBERON_0001043 UBERON_0002107 UBERON_0002048","entire pharyngeal arch endoderm","tissue_type"
"getNextPvId()","","UBERON_0016885","","","","epithelium of terminal part of digestive tract","tissue_type"
"getNextPvId()","","UBERON_0035037","","","","jaw epithelium","tissue_type"
"getNextPvId()","","UBERON_0003235","","","","epithelium of upper jaw","tissue_type"
"getNextPvId()","","UBERON_0003358","","","","epithelium of soft palate","tissue_type"
"getNextPvId()","","UBERON_0003368","","","","epithelium of hard palate","tissue_type"
"getNextPvId()","","UBERON_0005653","","","UBERON_0004765","upper jaw molar epithelium","tissue_type"
"getNextPvId()","","UBERON_0005658","","","","secondary palatal shelf epithelium","tissue_type"
"getNextPvId()","","UBERON_0005659","","","UBERON_0004765","primary palate epithelium","tissue_type"
"getNextPvId()","","UBERON_0005709","","","UBERON_0004765","upper jaw incisor epithelium","tissue_type"
"getNextPvId()","","UBERON_0003236","","","","epithelium of lower jaw","tissue_type"
"getNextPvId()","","UBERON_0005654","","","UBERON_0004765","lower jaw molar epithelium","tissue_type"
"getNextPvId()","","UBERON_0005710","","","UBERON_0004765","lower jaw incisor epithelium","tissue_type"
"getNextPvId()","","UBERON_0006957","","","UBERON_0000922","submandibular gland primordium epithelium","tissue_type"
"getNextPvId()","","UBERON_0007503","","","","epithelial vesicle","tissue_type"
"getNextPvId()","","UBERON_0002329","","","","somite","tissue_type"
"getNextPvId()","","UBERON_0005594","","","UBERON_0000922 UBERON_0010084","head somite","tissue_type"
"getNextPvId()","","UBERON_0005598","","","","trunk somite","tissue_type"
"getNextPvId()","","UBERON_0009621","","","","tail somite","tissue_type"
"getNextPvId()","","UBERON_0015178","","","","somite border","tissue_type"
"getNextPvId()","","UBERON_0015179","","","","somite boundary epithelium","tissue_type"
"getNextPvId()","","UBERON_0003304","","","UBERON_0000922 UBERON_0000057 UBERON_0001255","mesoderm blood island","tissue_type"
"getNextPvId()","","UBERON_0004209","","","UBERON_0002113","renal vesicle","tissue_type"
"getNextPvId()","","UBERON_0005147","","","UBERON_0002113","metanephric renal vesicle","tissue_type"
"getNextPvId()","","UBERON_0005331","","","UBERON_0002113","mesonephric renal vesicle","tissue_type"
"getNextPvId()","","UBERON_0011921","","","UBERON_0002331","connecting stalk blood islands","tissue_type"
"getNextPvId()","","UBERON_0003350","","","","epithelium of mucosa","tissue_type"
"getNextPvId()","","UBERON_0004811","","","UBERON_0000995","endometrium epithelium","tissue_type"
"getNextPvId()","","UBERON_0022355","","","UBERON_0000995","basal layer of endometrium","tissue_type"
"getNextPvId()","","UBERON_0022356","","","UBERON_0000995","outer layer of endometrium","tissue_type"
"getNextPvId()","","UBERON_0011949","","","UBERON_0000995","endometrium luminal epithelium","tissue_type"
"getNextPvId()","","UBERON_0004807","","","UBERON_0000065","respiratory system epithelium","tissue_type"
"getNextPvId()","","UBERON_0004808","","","","gastrointestinal system epithelium","tissue_type"
"getNextPvId()","","UBERON_0004819","","","UBERON_0002113","kidney epithelium","tissue_type"
"getNextPvId()","","UBERON_0005103","","","UBERON_0002113","mesonephric epithelium","tissue_type"
"getNextPvId()","","UBERON_0005108","","","UBERON_0002113","metanephric epithelium","tissue_type"
"getNextPvId()","","UBERON_0004825","","","","dental lamina","tissue_type"
"getNextPvId()","","UBERON_0015840","","","UBERON_0004765","incisor dental lamina","tissue_type"
"getNextPvId()","","UBERON_0015841","","","UBERON_0004765","molar dental lamina","tissue_type"
"getNextPvId()","","UBERON_0004909","","","UBERON_0000991","epithelium of gonad","tissue_type"
"getNextPvId()","","UBERON_0004910","","","UBERON_0000991","epithelium of male gonad","tissue_type"
"getNextPvId()","","UBERON_0004911","","","UBERON_0000991","epithelium of female gonad","tissue_type"
"getNextPvId()","","UBERON_0005157","","","","epithelial fold","tissue_type"
"getNextPvId()","","UBERON_0005153","","","","epithelial bud","tissue_type"
"getNextPvId()","","UBERON_0022284","","","UBERON_0000970","lacrimal gland bud","tissue_type"
"getNextPvId()","","UBERON_0000118","","","UBERON_0002048","lung bud","tissue_type"
"getNextPvId()","","UBERON_0005333","","","","mammary bud","tissue_type"
"getNextPvId()","","UBERON_0005062","","","UBERON_0000922","neural fold","tissue_type"
"getNextPvId()","","UBERON_0005891","","","","coelomic epithelium","tissue_type"
"getNextPvId()","","UBERON_0005911","","","","endo-epithelium","tissue_type"
"getNextPvId()","","UBERON_0010069","","","UBERON_0001690","outer epithelial layer of tympanic membrane","tissue_type"
"getNextPvId()","","UBERON_0003846","","","UBERON_0005057","thymus epithelium","tissue_type"
"getNextPvId()","","UBERON_0006936","","","UBERON_0005057","thymus subcapsular epithelium","tissue_type"
"getNextPvId()","","UBERON_0013697","","","UBERON_0001264","exocrine pancreas epithelium","tissue_type"
"getNextPvId()","","UBERON_0006914","","","","squamous epithelium","tissue_type"
"getNextPvId()","","UBERON_0010077","","","","cuboidal epithelium","tissue_type"
"getNextPvId()","","UBERON_0007590","","","","cuboidal oviduct epithelium","tissue_type"
"getNextPvId()","","UBERON_0007601","","","","ciliated epithelium","tissue_type"
"getNextPvId()","","UBERON_0004670","","","","ependyma","tissue_type"
"getNextPvId()","","UBERON_0005357","","","UBERON_0000955","brain ependyma","tissue_type"
"getNextPvId()","","UBERON_0004642","","","UBERON_0000955","third ventricle ependyma","tissue_type"
"getNextPvId()","","UBERON_0004643","","","UBERON_0000955","lateral ventricle ependyma","tissue_type"
"getNextPvId()","","UBERON_0004644","","","UBERON_0000955","fourth ventricle ependyma","tissue_type"
"getNextPvId()","","UBERON_0005359","","","UBERON_0002240","spinal cord ependyma","tissue_type"
"getNextPvId()","","UBERON_0008367","","","","breast epithelium","tissue_type"
"getNextPvId()","","UBERON_0010303","","","","extraembryonic epithelium","tissue_type"
"getNextPvId()","","UBERON_0010371","","","","ecto-epithelium","tissue_type"
"getNextPvId()","","UBERON_0019204","","","UBERON_0002097","skin epithelium","tissue_type"
"getNextPvId()","","UBERON_0005975","","","UBERON_0002097","hair follicle bulge","tissue_type"
"getNextPvId()","","UBERON_0006004","","","UBERON_0002097","hair follicle matrix region","tissue_type"
"getNextPvId()","","UBERON_0006005","","","UBERON_0002097","hair follicle isthmus","tissue_type"
"getNextPvId()","","UBERON_0007376","","","","outer epithelium","tissue_type"
"getNextPvId()","","UBERON_0001003","","","UBERON_0002097","skin epidermis","tissue_type"
"getNextPvId()","","UBERON_0009200","","","UBERON_0002097","limb epidermis","tissue_type"
"getNextPvId()","","UBERON_0001037","","","UBERON_0002097","strand of hair","tissue_type"
"getNextPvId()","","UBERON_0001702","","","UBERON_0002097","eyelash","tissue_type"
"getNextPvId()","","UBERON_0019254","","","UBERON_0002097 UBERON_0000970","upper eyelash","tissue_type"
"getNextPvId()","","UBERON_0019255","","","UBERON_0002097 UBERON_0000970","lower eyelash","tissue_type"
"getNextPvId()","","UBERON_0010509","","","UBERON_0002097","strand of pelage hair","tissue_type"
"getNextPvId()","","UBERON_0013698","","","UBERON_0002097","strand of pubic hair","tissue_type"
"getNextPvId()","","UBERON_0013699","","","UBERON_0002097","strand of axillary hair","tissue_type"
"getNextPvId()","","UBERON_0015144","","","UBERON_0002097","autopod hair","tissue_type"
"getNextPvId()","","UBERON_0015145","","","UBERON_0002097","pes hair","tissue_type"
"getNextPvId()","","UBERON_0015146","","","UBERON_0002097","manus hair","tissue_type"
"getNextPvId()","","UBERON_0015148","","","UBERON_0002097","tail hair","tissue_type"
"getNextPvId()","","UBERON_0015149","","","UBERON_0002097","ventral hair","tissue_type"
"getNextPvId()","","UBERON_0015150","","","UBERON_0002097","dorsal hair","tissue_type"
"getNextPvId()","","UBERON_0016446","","","UBERON_0002097","hair of head","tissue_type"
"getNextPvId()","","UBERON_0022279","","","UBERON_0002097 UBERON_0001690","strand of hair on external ear","tissue_type"
"getNextPvId()","","UBERON_0015147","","","UBERON_0002097 UBERON_0001690","pinna hair","tissue_type"
"getNextPvId()","","UBERON_0010171","","","UBERON_0002097","strand of hair of face","tissue_type"
"getNextPvId()","","UBERON_0011931","","","UBERON_0002097","nasal hair","tissue_type"
"getNextPvId()","","UBERON_0016447","","","UBERON_0002097","hair of trunk","tissue_type"
"getNextPvId()","","UBERON_0000329","","","UBERON_0002097","hair root","tissue_type"
"getNextPvId()","","UBERON_0002074","","","UBERON_0002097","hair shaft","tissue_type"
"getNextPvId()","","UBERON_0002076","","","UBERON_0002097","cuticle of hair","tissue_type"
"getNextPvId()","","UBERON_0002077","","","UBERON_0002097","cortex of hair","tissue_type"
"getNextPvId()","","UBERON_0005184","","","UBERON_0002097","hair medulla","tissue_type"
"getNextPvId()","","UBERON_0011901","","","UBERON_0002097","hair matrix","tissue_type"
"getNextPvId()","","UBERON_0002025","","","UBERON_0002097","stratum basale of epidermis","tissue_type"
"getNextPvId()","","UBERON_0002026","","","UBERON_0002097","stratum spinosum of epidermis","tissue_type"
"getNextPvId()","","UBERON_0002069","","","UBERON_0002097","stratum granulosum of epidermis","tissue_type"
"getNextPvId()","","UBERON_0002071","","","UBERON_0002097","stratum lucidum of epidermis","tissue_type"
"getNextPvId()","","UBERON_0002073","","","UBERON_0002097","hair follicle","tissue_type"
"getNextPvId()","","UBERON_0015252","","","UBERON_0002097","coat hair follicle","tissue_type"
"getNextPvId()","","UBERON_0005932","","","UBERON_0002097","bulb of hair follicle","tissue_type"
"getNextPvId()","","UBERON_0005933","","","UBERON_0002097","hair root sheath","tissue_type"
"getNextPvId()","","UBERON_0005941","","","UBERON_0002097","hair inner root sheath","tissue_type"
"getNextPvId()","","UBERON_0005942","","","UBERON_0002097","hair outer root sheath","tissue_type"
"getNextPvId()","","UBERON_0005943","","","UBERON_0002097","hair root sheath matrix","tissue_type"
"getNextPvId()","","UBERON_0005968","","","UBERON_0002097","infundibulum of hair follicle","tissue_type"
"getNextPvId()","","UBERON_0004882","","","UBERON_0002097","eponychium","tissue_type"
"getNextPvId()","","UBERON_0007771","","","UBERON_0002097","epidermis gland","tissue_type"
"getNextPvId()","","UBERON_0001821","","","UBERON_0002097","sebaceous gland","tissue_type"
"getNextPvId()","","UBERON_0015251","","","UBERON_0002097","modified sebaceous gland","tissue_type"
"getNextPvId()","","UBERON_0001818","","","UBERON_0002097 UBERON_0000970","tarsal gland","tissue_type"
"getNextPvId()","","UBERON_0004000","","","UBERON_0002097 UBERON_0000970","tarsal gland acinus","tissue_type"
"getNextPvId()","","UBERON_0000359","","","UBERON_0002097","preputial gland","tissue_type"
"getNextPvId()","","UBERON_0005301","","","UBERON_0002097","male preputial gland","tissue_type"
"getNextPvId()","","UBERON_0005302","","","UBERON_0002097","female preputial gland","tissue_type"
"getNextPvId()","","UBERON_0012281","","","UBERON_0002097","perianal sebaceous gland","tissue_type"
"getNextPvId()","","UBERON_0003487","","","UBERON_0002097","skin sebaceous gland","tissue_type"
"getNextPvId()","","UBERON_0003484","","","UBERON_0002097 UBERON_0000970","eye sebaceous gland","tissue_type"
"getNextPvId()","","UBERON_0013231","","","UBERON_0002097 UBERON_0000970","sebaceous gland of eyelid","tissue_type"
"getNextPvId()","","UBERON_0018233","","","UBERON_0002097 UBERON_0000970","gland of Zeis","tissue_type"
"getNextPvId()","","UBERON_0003485","","","UBERON_0002097","vagina sebaceous gland","tissue_type"
"getNextPvId()","","UBERON_0011827","","","UBERON_0002097","areolar gland","tissue_type"
"getNextPvId()","","UBERON_0011854","","","UBERON_0002097","acinus of areolar gland","tissue_type"
"getNextPvId()","","UBERON_0011845","","","UBERON_0002097","duct of sebaceous gland","tissue_type"
"getNextPvId()","","UBERON_0011846","","","UBERON_0002097","acinus of sebaceous gland","tissue_type"
"getNextPvId()","","UBERON_0001820","","","UBERON_0002097","sweat gland","tissue_type"
"getNextPvId()","","UBERON_0000382","","","UBERON_0002097","apocrine sweat gland","tissue_type"
"getNextPvId()","","UBERON_0034762","","","UBERON_0002097","areolar sweat gland","tissue_type"
"getNextPvId()","","UBERON_0013228","","","UBERON_0002097 UBERON_0000970","sweat gland of eyelid","tissue_type"
"getNextPvId()","","UBERON_0018232","","","UBERON_0002097","axillary sweat gland","tissue_type"
"getNextPvId()","","UBERON_0035074","","","UBERON_0002097","duct of apocrine sweat gland","tissue_type"
"getNextPvId()","","UBERON_0000423","","","UBERON_0002097","eccrine sweat gland","tissue_type"
"getNextPvId()","","UBERON_0014391","","","UBERON_0002097","palmar/plantar sweat gland","tissue_type"
"getNextPvId()","","UBERON_0035073","","","UBERON_0002097","duct of eccrine sweat gland","tissue_type"
"getNextPvId()","","UBERON_0007773","","","UBERON_0002097","scrotal sweat gland","tissue_type"
"getNextPvId()","","UBERON_0004790","","","UBERON_0002097","skin mucous gland","tissue_type"
"getNextPvId()","","UBERON_0009564","","","UBERON_0002097","distal limb integumentary appendage","tissue_type"
"getNextPvId()","","UBERON_0001705","","","UBERON_0002097","nail","tissue_type"
"getNextPvId()","","UBERON_0009565","","","UBERON_0002097","nail of manual digit","tissue_type"
"getNextPvId()","","UBERON_0011273","","","UBERON_0002097","nail of manual digit 1","tissue_type"
"getNextPvId()","","UBERON_0011274","","","UBERON_0002097","nail of manual digit 2","tissue_type"
"getNextPvId()","","UBERON_0011275","","","UBERON_0002097","nail of manual digit 3","tissue_type"
"getNextPvId()","","UBERON_0011276","","","UBERON_0002097","nail of manual digit 4","tissue_type"
"getNextPvId()","","UBERON_0011277","","","UBERON_0002097","nail of manual digit 5","tissue_type"
"getNextPvId()","","UBERON_0009567","","","UBERON_0002097","nail of pedal digit","tissue_type"
"getNextPvId()","","UBERON_0011278","","","UBERON_0002097","nail of pedal digit 1","tissue_type"
"getNextPvId()","","UBERON_0011279","","","UBERON_0002097","nail of pedal digit 2","tissue_type"
"getNextPvId()","","UBERON_0011280","","","UBERON_0002097","nail of pedal digit 3","tissue_type"
"getNextPvId()","","UBERON_0011281","","","UBERON_0002097","nail of pedal digit 4","tissue_type"
"getNextPvId()","","UBERON_0011282","","","UBERON_0002097","nail of pedal digit 5","tissue_type"
"getNextPvId()","","UBERON_0002283","","","UBERON_0002097","nail matrix","tissue_type"
"getNextPvId()","","UBERON_0004105","","","UBERON_0002097","subungual region","tissue_type"
"getNextPvId()","","UBERON_0005273","","","UBERON_0002097","nail bed","tissue_type"
"getNextPvId()","","UBERON_0005278","","","UBERON_0002097","nail bed of finger","tissue_type"
"getNextPvId()","","UBERON_0005279","","","UBERON_0002097","nail bed of toe","tissue_type"
"getNextPvId()","","UBERON_0008198","","","UBERON_0002097","nail plate","tissue_type"
"getNextPvId()","","UBERON_0011190","","","UBERON_0002097","lunule of nail","tissue_type"
"getNextPvId()","","UBERON_0015886","","","UBERON_0002097","root of nail","tissue_type"
"getNextPvId()","","UBERON_0010402","","","UBERON_0002097","epidermis suprabasal layer","tissue_type"
"getNextPvId()","","UBERON_0006964","","","UBERON_0000955","pars distalis of adenohypophysis","tissue_type"
"getNextPvId()","","UBERON_0003075","","","UBERON_0000922","neural plate","tissue_type"
"getNextPvId()","","UBERON_0003854","","","UBERON_0000922","spinal cord neural plate","tissue_type"
"getNextPvId()","","UBERON_0009610","","","UBERON_0000922 UBERON_0000955","forebrain neural plate","tissue_type"
"getNextPvId()","","UBERON_0009611","","","UBERON_0000922 UBERON_0000955","midbrain neural plate","tissue_type"
"getNextPvId()","","UBERON_0009614","","","UBERON_0000922 UBERON_0002240 UBERON_0000955","hindbrain neural plate","tissue_type"
"getNextPvId()","","UBERON_0003056","","","UBERON_0000922","pre-chordal neural plate","tissue_type"
"getNextPvId()","","UBERON_0003057","","","UBERON_0000922 UBERON_0002240","chordal neural plate","tissue_type"
"getNextPvId()","","UBERON_0005061","","","UBERON_0000922","neural groove","tissue_type"
"getNextPvId()","","UBERON_0009615","","","UBERON_0000922 UBERON_0000955","midbrain hindbrain boundary neural plate","tissue_type"
"getNextPvId()","","UBERON_0003249","","","UBERON_0000922 UBERON_0001690","epithelium of otic placode","tissue_type"
"getNextPvId()","","UBERON_0003229","","","","epithelium of elbow","tissue_type"
"getNextPvId()","","UBERON_0003231","","","","epithelium of hip","tissue_type"
"getNextPvId()","","UBERON_0003232","","","","epithelium of knee","tissue_type"
"getNextPvId()","","UBERON_0003233","","","","epithelium of shoulder","tissue_type"
"getNextPvId()","","UBERON_0003244","","","","epithelium of mammary gland","tissue_type"
"getNextPvId()","","UBERON_0011950","","","","mammary gland luminal epithelium","tissue_type"
"getNextPvId()","","UBERON_0003247","","","","epithelium of forearm","tissue_type"
"getNextPvId()","","UBERON_0003355","","","UBERON_0004765","epithelium of incisor","tissue_type"
"getNextPvId()","","UBERON_0015842","","","UBERON_0004765","incisor enamel organ","tissue_type"
"getNextPvId()","","UBERON_0003843","","","","dental epithelium","tissue_type"
"getNextPvId()","","UBERON_0015839","","","UBERON_0004765","molar epithelium","tissue_type"
"getNextPvId()","","UBERON_0015843","","","UBERON_0004765","molar enamel organ","tissue_type"
"getNextPvId()","","UBERON_0003911","","","UBERON_0000955","choroid plexus epithelium","tissue_type"
"getNextPvId()","","UBERON_0004274","","","UBERON_0000955","lateral ventricle choroid plexus epithelium","tissue_type"
"getNextPvId()","","UBERON_0004275","","","UBERON_0000955","third ventricle choroid plexus epithelium","tissue_type"
"getNextPvId()","","UBERON_0004276","","","UBERON_0000955","fourth ventricle choroid plexus epithelium","tissue_type"
"getNextPvId()","","UBERON_0005078","","","UBERON_0000922","lamina terminalis of neural tube","tissue_type"
"getNextPvId()","","UBERON_0005225","","","","upper leg epithelium","tissue_type"
"getNextPvId()","","UBERON_0005228","","","","upper arm epithelium","tissue_type"
"getNextPvId()","","UBERON_0005229","","","","lower leg epithelium","tissue_type"
"getNextPvId()","","UBERON_0005656","","","","lens vesicle epithelium","tissue_type"
"getNextPvId()","","UBERON_0006937","","","UBERON_0001690","inner ear epithelium","tissue_type"
"getNextPvId()","","UBERON_0003238","","","UBERON_0001690","epithelium of superior semicircular canal","tissue_type"
"getNextPvId()","","UBERON_0003239","","","UBERON_0001690","epithelium of posterior semicircular canal","tissue_type"
"getNextPvId()","","UBERON_0003240","","","UBERON_0001690","epithelium of lateral semicircular canal","tissue_type"
"getNextPvId()","","UBERON_0003243","","","UBERON_0001690","epithelium of cochlear duct","tissue_type"
"getNextPvId()","","UBERON_0003362","","","UBERON_0001690","epithelium of endolymphatic duct","tissue_type"
"getNextPvId()","","UBERON_0015808","","","UBERON_0000970","eye epithelium","tissue_type"
"getNextPvId()","","UBERON_0035034","","","UBERON_0000970","eyelid epithelium","tissue_type"
"getNextPvId()","","UBERON_0003844","","","UBERON_0000970","upper eyelid epithelium","tissue_type"
"getNextPvId()","","UBERON_0003845","","","UBERON_0000970","lower eyelid epithelium","tissue_type"
"getNextPvId()","","UBERON_0001772","","","UBERON_0000970","corneal epithelium","tissue_type"
"getNextPvId()","","UBERON_0001782","","","UBERON_0000970","pigmented layer of retina","tissue_type"
"getNextPvId()","","UBERON_0004817","","","UBERON_0000970","lacrimal gland epithelium","tissue_type"
"getNextPvId()","","UBERON_0005638","","","UBERON_0000970","anterior chamber epithelium","tissue_type"
"getNextPvId()","","UBERON_0019306","","","","nose epithelium","tissue_type"
"getNextPvId()","","UBERON_0003356","","","","epithelium of nasal septum","tissue_type"
"getNextPvId()","","UBERON_0012274","","","","columnar epithelium","tissue_type"
"getNextPvId()","","UBERON_0012275","","","","meso-epithelium","tissue_type"
"getNextPvId()","","UBERON_0004291","","","UBERON_0000948","heart rudiment","tissue_type"
"getNextPvId()","","UBERON_0004803","","","","penis epithelium","tissue_type"
"getNextPvId()","","UBERON_0004812","","","","male prepuce epithelium","tissue_type"
"getNextPvId()","","UBERON_0004804","","","","oviduct epithelium","tissue_type"
"getNextPvId()","","UBERON_0006955","","","UBERON_0000995","uterine epithelium","tissue_type"
"getNextPvId()","","UBERON_0003366","","","UBERON_0000995","epithelium of uterine horn","tissue_type"
"getNextPvId()","","UBERON_0004801","","","UBERON_0000995","cervix epithelium","tissue_type"
"getNextPvId()","","UBERON_0012251","","","UBERON_0000995","ectocervical epithelium","tissue_type"
"getNextPvId()","","UBERON_0012253","","","UBERON_0000995","cervical squamo-columnar junction","tissue_type"
"getNextPvId()","","UBERON_0019304","","","","sensory organ epithelium","tissue_type"
"getNextPvId()","","UBERON_0007625","","","UBERON_0000970","pigment epithelium of eye","tissue_type"
"getNextPvId()","","UBERON_0015807","","","UBERON_0001690","ear epithelium","tissue_type"
"getNextPvId()","","UBERON_0015813","","","UBERON_0001690","middle ear epithelium","tissue_type"
"getNextPvId()","","UBERON_0009647","","","UBERON_0001690","tympanic membrane epithelium","tissue_type"
"getNextPvId()","","UBERON_0015814","","","UBERON_0001690","outer ear epithelium","tissue_type"
"getNextPvId()","","UBERON_0006938","","","UBERON_0001690","pinna surface epithelium","tissue_type"
"getNextPvId()","","UBERON_0005769","","","","basement membrane of epithelium","tissue_type"
"getNextPvId()","","UBERON_0004370","","","UBERON_0000970","anterior limiting lamina of cornea","tissue_type"
"getNextPvId()","","UBERON_0004367","","","UBERON_0000970","Descemet's membrane","tissue_type"
"getNextPvId()","","UBERON_0008877","","","UBERON_0002097","epidermal-dermal junction","tissue_type"
"getNextPvId()","","UBERON_0001993","","","UBERON_0002097","reticular layer of dermis","tissue_type"
"getNextPvId()","","UBERON_0011922","","","UBERON_0001690","cochlear basement membrane","tissue_type"
"getNextPvId()","","UBERON_0015329","","","UBERON_0000065","respiratory system basement membrane","tissue_type"
"getNextPvId()","","UBERON_0000482","","","","basal lamina of epithelium","tissue_type"
"getNextPvId()","","UBERON_0004798","","","UBERON_0000065","respiratory system basal lamina","tissue_type"
"getNextPvId()","","UBERON_0004799","","","","trachea basal lamina","tissue_type"
"getNextPvId()","","UBERON_0004800","","","UBERON_0000065","bronchus basal lamina","tissue_type"
"getNextPvId()","","UBERON_0016914","","","","lamina lucida","tissue_type"
"getNextPvId()","","UBERON_0001967","","","","reticular lamina of epithelium","tissue_type"
"getNextPvId()","","UBERON_0003490","","","UBERON_0000065","respiratory system reticular lamina","tissue_type"
"getNextPvId()","","UBERON_0007825","","","UBERON_0001690","reticular membrane of spiral organ","tissue_type"
"getNextPvId()","","UBERON_0006677","","","","surface of epithelium","tissue_type"
"getNextPvId()","","UBERON_0011945","","","","luminal layer of epithelium","tissue_type"
"getNextPvId()","","UBERON_0007688","","","","anlage","tissue_type"
"getNextPvId()","","UBERON_0036146","","","UBERON_0000922 UBERON_0000948","cardiopharyngeal field","tissue_type"
"getNextPvId()","","UBERON_0004140","","","UBERON_0000922 UBERON_0000948","primary heart field","tissue_type"
"getNextPvId()","","UBERON_0007005","","","UBERON_0000922 UBERON_0000948","cardiogenic splanchnic mesoderm","tissue_type"
"getNextPvId()","","UBERON_0009889","","","UBERON_0000922 UBERON_0000948 UBERON_0002331","secondary heart field","tissue_type"
"getNextPvId()","","UBERON_0005732","","","UBERON_0000922 UBERON_0000948 UBERON_0002331","paired limb/fin field","tissue_type"
"getNextPvId()","","UBERON_0005730","","","UBERON_0000922 UBERON_0000948 UBERON_0002331","pelvic appendage field","tissue_type"
"getNextPvId()","","UBERON_0005729","","","UBERON_0000922 UBERON_0000948 UBERON_0002331","pectoral appendage field","tissue_type"
"getNextPvId()","","UBERON_0005733","","","UBERON_0000922 UBERON_0000948 UBERON_0002331","limb field","tissue_type"
"getNextPvId()","","UBERON_0007687","","","UBERON_0000922 UBERON_0002113","kidney field","tissue_type"
"getNextPvId()","","UBERON_0015757","","","","heterogeneous tissue","tissue_type"
"getNextPvId()","","UBERON_0034769","","","","lymphomyeloid tissue","tissue_type"
"getNextPvId()","","UBERON_0001744","","","","lymphoid tissue","tissue_type"
"getNextPvId()","","UBERON_0000444","","","","lymphoid follicle","tissue_type"
"getNextPvId()","","UBERON_0001249","","","UBERON_0005057","spleen lymphoid follicle","tissue_type"
"getNextPvId()","","UBERON_0004041","","","UBERON_0005057","spleen primary B follicle","tissue_type"
"getNextPvId()","","UBERON_0004042","","","UBERON_0005057","spleen secondary B follicle","tissue_type"
"getNextPvId()","","UBERON_0005196","","","UBERON_0005057","spleen germinal center","tissue_type"
"getNextPvId()","","UBERON_0010422","","","","primary nodular lymphoid tissue","tissue_type"
"getNextPvId()","","UBERON_0010395","","","UBERON_0005057","lymph node primary follicle","tissue_type"
"getNextPvId()","","UBERON_0010423","","","","primary lymphoid nodule of tonsil","tissue_type"
"getNextPvId()","","UBERON_0001745","","","","secondary nodular lymphoid tissue","tissue_type"
"getNextPvId()","","UBERON_0010753","","","UBERON_0005057","lymph node secondary follicle","tissue_type"
"getNextPvId()","","UBERON_0009039","","","UBERON_0005057","lymph node germinal center","tissue_type"
"getNextPvId()","","UBERON_0010420","","","UBERON_0005057","lymph node follicular corona","tissue_type"
"getNextPvId()","","UBERON_0010754","","","","germinal center","tissue_type"
"getNextPvId()","","UBERON_0004697","","","","Peyer's patch germinal center","tissue_type"
"getNextPvId()","","UBERON_0013688","","","","tonsil germinal center","tissue_type"
"getNextPvId()","","UBERON_0010755","","","","secondary follicle corona","tissue_type"
"getNextPvId()","","UBERON_0010386","","","","Peyer's patch follicle","tissue_type"
"getNextPvId()","","UBERON_0010748","","","UBERON_0005057","lymph node follicle","tissue_type"
"getNextPvId()","","UBERON_0012069","","","","epithelium-associated lymphoid tissue","tissue_type"
"getNextPvId()","","UBERON_0001961","","","","mucosa-associated lymphoid tissue","tissue_type"
"getNextPvId()","","UBERON_0001962","","","","gut-associated lymphoid tissue","tissue_type"
"getNextPvId()","","UBERON_0002372","","","","tonsil","tissue_type"
"getNextPvId()","","UBERON_0001732","","","UBERON_0000065","pharyngeal tonsil","tissue_type"
"getNextPvId()","","UBERON_0002373","","","","palatine tonsil","tissue_type"
"getNextPvId()","","UBERON_0003949","","","","tubal tonsil","tissue_type"
"getNextPvId()","","UBERON_0007250","","","UBERON_0001723","lingual tonsil","tissue_type"
"getNextPvId()","","UBERON_0005207","","","","tonsil capsule","tissue_type"
"getNextPvId()","","UBERON_0035228","","","","tonsillar fossa","tissue_type"
"getNextPvId()","","UBERON_0001211","","","","Peyer's patch","tissue_type"
"getNextPvId()","","UBERON_0003453","","","UBERON_0000059","large intestine Peyer's patch","tissue_type"
"getNextPvId()","","UBERON_0003454","","","UBERON_0002108","small intestine Peyer's patch","tissue_type"
